MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,WT03,WT03_FLAGS,DAPR,DAPR_FLAGS,MDPR,MDPR_FLAGS
2013-02-03,USC00047741,2013,02,3,189.0,__7,144.0,__7,3.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-04,USC00047741,2013,02,4,144.0,__7,106.0,__7,3.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-05,USC00047741,2013,02,5,139.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-06,USC00047741,2013,02,6,156.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-07,USC00047741,2013,02,7,156.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-08,USC00047741,2013,02,8,144.0,__7,100.0,__7,18.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-09,USC00047741,2013,02,9,133.0,__7,61.0,__7,64.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-10,USC00047741,2013,02,10,144.0,__7,56.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-11,USC00047741,2013,02,11,133.0,__7,61.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-12,USC00047741,2013,02,12,139.0,__7,56.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-13,USC00047741,2013,02,13,144.0,__7,50.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-14,USC00047741,2013,02,14,156.0,__7,67.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-15,USC00047741,2013,02,15,200.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-16,USC00047741,2013,02,16,206.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-17,USC00047741,2013,02,17,167.0,__7,72.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-18,USC00047741,2013,02,18,150.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-19,USC00047741,2013,02,19,133.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-20,USC00047741,2013,02,20,111.0,__7,94.0,__7,81.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-21,USC00047741,2013,02,21,150.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-22,USC00047741,2013,02,22,144.0,__7,56.0,__7,10.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-23,USC00047741,2013,02,23,144.0,__7,61.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-24,USC00047741,2013,02,24,167.0,__7,72.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-25,USC00047741,2013,02,25,167.0,__7,50.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-26,USC00047741,2013,02,26,144.0,__7,50.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-27,USC00047741,2013,02,27,172.0,__7,61.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-02-28,USC00047741,2013,02,28,183.0,__7,67.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-01,USC00047741,2013,03,1,233.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-02,USC00047741,2013,03,2,233.0,__7,100.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-03,USC00047741,2013,03,3,183.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-04,USC00047741,2013,03,4,161.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-05,USC00047741,2013,03,5,156.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-06,USC00047741,2013,03,6,150.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-07,USC00047741,2013,03,7,161.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-08,USC00047741,2013,03,8,128.0,__7,94.0,__7,264.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-09,USC00047741,2013,03,9,150.0,__7,111.0,__7,74.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-10,USC00047741,2013,03,10,156.0,__7,72.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-11,USC00047741,2013,03,11,167.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-12,USC00047741,2013,03,12,172.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-13,USC00047741,2013,03,13,156.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-14,USC00047741,2013,03,14,156.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-15,USC00047741,2013,03,15,156.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-16,USC00047741,2013,03,16,156.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-17,USC00047741,2013,03,17,161.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-18,USC00047741,2013,03,18,167.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-19,USC00047741,2013,03,19,161.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-20,USC00047741,2013,03,20,167.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-21,USC00047741,2013,03,21,167.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-22,USC00047741,2013,03,22,172.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-23,USC00047741,2013,03,23,172.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-24,USC00047741,2013,03,24,161.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-25,USC00047741,2013,03,25,183.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-26,USC00047741,2013,03,26,167.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-27,USC00047741,2013,03,27,167.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-28,USC00047741,2013,03,28,172.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-29,USC00047741,2013,03,29,172.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-03-30,USC00047741,2013,03,30,183.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-01,USC00047741,2013,04,1,167.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-02,USC00047741,2013,04,2,172.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-03,USC00047741,2013,04,3,172.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-09,USC00047741,2013,04,9,178.0,__7,167.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-10,USC00047741,2013,04,10,189.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-11,USC00047741,2013,04,11,189.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-12,USC00047741,2013,04,12,167.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-13,USC00047741,2013,04,13,156.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-14,USC00047741,2013,04,14,150.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-15,USC00047741,2013,04,15,172.0,__7,128.0,__7,5.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-16,USC00047741,2013,04,16,161.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-17,USC00047741,2013,04,17,172.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-18,USC00047741,2013,04,18,233.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-19,USC00047741,2013,04,19,228.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-20,USC00047741,2013,04,20,206.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-21,USC00047741,2013,04,21,200.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-22,USC00047741,2013,04,22,178.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-24,USC00047741,2013,04,24,167.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-25,USC00047741,2013,04,25,194.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-26,USC00047741,2013,04,26,189.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-27,USC00047741,2013,04,27,172.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-28,USC00047741,2013,04,28,178.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-29,USC00047741,2013,04,29,183.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013-04-30,USC00047741,2013,04,30,172.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-01,USC00047741,2014,12,1,189.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-02,USC00047741,2014,12,2,189.0,__7,156.0,__7,10.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-03,USC00047741,2014,12,3,189.0,__7,161.0,__7,160.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-04,USC00047741,2014,12,4,189.0,__7,161.0,__7,224.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-05,USC00047741,2014,12,5,183.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-06,USC00047741,2014,12,6,189.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-07,USC00047741,2014,12,7,272.0,__7,189.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-08,USC00047741,2014,12,8,194.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-09,USC00047741,2014,12,9,200.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-10,USC00047741,2014,12,10,194.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-11,USC00047741,2014,12,11,200.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-12,USC00047741,2014,12,12,178.0,__7,128.0,__7,241.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-13,USC00047741,2014,12,13,167.0,__7,111.0,__7,20.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-15,USC00047741,2014,12,15,189.0,__7,67.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-16,USC00047741,2014,12,16,233.0,__7,106.0,__7,69.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-17,USC00047741,2014,12,17,172.0,__7,111.0,__7,84.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-18,USC00047741,2014,12,18,172.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-19,USC00047741,2014,12,19,172.0,__7,100.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-20,USC00047741,2014,12,20,172.0,__7,100.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-21,USC00047741,2014,12,21,178.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-22,USC00047741,2014,12,22,194.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-23,USC00047741,2014,12,23,217.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-24,USC00047741,2014,12,24,194.0,__7,100.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-25,USC00047741,2014,12,25,183.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-26,USC00047741,2014,12,26,156.0,__7,56.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-27,USC00047741,2014,12,27,161.0,__7,44.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-28,USC00047741,2014,12,28,150.0,__7,44.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-29,USC00047741,2014,12,29,150.0,__7,67.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-30,USC00047741,2014,12,30,150.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-31,USC00047741,2014,12,31,117.0,__7,72.0,__7,18.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-01,USC00047741,2015,01,1,144.0,__7,39.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-02,USC00047741,2015,01,2,144.0,__7,56.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-03,USC00047741,2015,01,3,150.0,__7,56.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-04,USC00047741,2015,01,4,178.0,__7,56.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-05,USC00047741,2015,01,5,239.0,__7,72.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-06,USC00047741,2015,01,6,261.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-07,USC00047741,2015,01,7,239.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-08,USC00047741,2015,01,8,206.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-09,USC00047741,2015,01,9,178.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-10,USC00047741,2015,01,10,189.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-11,USC00047741,2015,01,11,156.0,__7,133.0,__7,56.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-12,USC00047741,2015,01,12,183.0,__7,133.0,__7,41.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-13,USC00047741,2015,01,13,183.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-14,USC00047741,2015,01,14,200.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-15,USC00047741,2015,01,15,194.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-16,USC00047741,2015,01,16,200.0,__7,72.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-17,USC00047741,2015,01,17,189.0,__7,83.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-18,USC00047741,2015,01,18,194.0,__7,83.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-19,USC00047741,2015,01,19,172.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-20,USC00047741,2015,01,20,150.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-21,USC00047741,2015,01,21,161.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-22,USC00047741,2015,01,22,194.0,__7,72.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-23,USC00047741,2015,01,23,183.0,__7,83.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-24,USC00047741,2015,01,24,228.0,__7,78.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-25,USC00047741,2015,01,25,206.0,__7,100.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-26,USC00047741,2015,01,26,200.0,__7,128.0,__7,10.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-27,USC00047741,2015,01,27,189.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-28,USC00047741,2015,01,28,189.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-29,USC00047741,2015,01,29,200.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-30,USC00047741,2015,01,30,167.0,__7,144.0,__7,3.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-01-31,USC00047741,2015,01,31,172.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-01,USC00047741,2015,02,1,183.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-02,USC00047741,2015,02,2,194.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-03,USC00047741,2015,02,3,167.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-04,USC00047741,2015,02,4,167.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-05,USC00047741,2015,02,5,172.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-06,USC00047741,2015,02,6,194.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-07,USC00047741,2015,02,7,183.0,__7,100.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-08,USC00047741,2015,02,8,183.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-09,USC00047741,2015,02,9,172.0,__7,156.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-10,USC00047741,2015,02,10,172.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-11,USC00047741,2015,02,11,244.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-12,USC00047741,2015,02,12,244.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-13,USC00047741,2015,02,13,239.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-14,USC00047741,2015,02,14,239.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-15,USC00047741,2015,02,15,206.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-16,USC00047741,2015,02,16,183.0,__7,128.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-17,USC00047741,2015,02,17,178.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-18,USC00047741,2015,02,18,172.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-19,USC00047741,2015,02,19,172.0,__7,139.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-20,USC00047741,2015,02,20,189.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-21,USC00047741,2015,02,21,183.0,__7,156.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-22,USC00047741,2015,02,22,189.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-23,USC00047741,2015,02,23,178.0,__7,117.0,__7,23.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-24,USC00047741,2015,02,24,167.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-25,USC00047741,2015,02,25,183.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-26,USC00047741,2015,02,26,189.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-27,USC00047741,2015,02,27,183.0,__7,117.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-02-28,USC00047741,2015,02,28,178.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-01,USC00047741,2015,03,1,150.0,__7,117.0,__7,178.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-02,USC00047741,2015,03,2,167.0,__7,106.0,__7,36.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-03,USC00047741,2015,03,3,172.0,__7,94.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-04,USC00047741,2015,03,4,172.0,__7,89.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-05,USC00047741,2015,03,5,200.0,__7,83.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-06,USC00047741,2015,03,6,222.0,__7,83.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-07,USC00047741,2015,03,7,239.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-08,USC00047741,2015,03,8,217.0,__7,106.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-09,USC00047741,2015,03,9,167.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-10,USC00047741,2015,03,10,189.0,__7,111.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-11,USC00047741,2015,03,11,189.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-12,USC00047741,2015,03,12,211.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-13,USC00047741,2015,03,13,267.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-14,USC00047741,2015,03,14,283.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-15,USC00047741,2015,03,15,272.0,__7,167.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-16,USC00047741,2015,03,16,283.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-17,USC00047741,2015,03,17,250.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-18,USC00047741,2015,03,18,200.0,__7,167.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-19,USC00047741,2015,03,19,194.0,__7,161.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-20,USC00047741,2015,03,20,189.0,__7,144.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-21,USC00047741,2015,03,21,189.0,__7,156.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-22,USC00047741,2015,03,22,189.0,__7,150.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-23,USC00047741,2015,03,23,189.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-24,USC00047741,2015,03,24,206.0,__7,122.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-25,USC00047741,2015,03,25,206.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015-03-26,USC00047741,2015,03,26,244.0,__7,133.0,__7,0.0,__7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
